"","idno","cntry","nwspol","netusoft","netustm","polintr","psppsgva","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstsci","happy","inprdsc","gndr","agea"
"28967",52236,"PT",60,5,180,3,8,1,5,7,9,5,6,8,10,4,2,16
"28968",52243,"PT",15,5,360,3,4,2,7,7,9,6,6,8,7,1,2,19
"28969",52253,"PT",60,1,6666,3,3,2,4,1,5,2,3,10,10,2,1,83
"28970",52368,"PT",60,5,60,2,3,2,7,4,8,3,3,7,7,2,2,57
"28971",52374,"PT",60,5,720,2,2,3,5,5,10,5,5,9,8,1,1,37
"28972",52384,"PT",120,2,6666,2,2,1,7,7,7,5,5,10,6,1,1,76
"28973",52425,"PT",60,5,660,2,3,2,5,5,7,5,5,7,8,2,1,46
"28974",52429,"PT",90,5,120,3,3,1,5,3,10,0,0,9,8,3,1,69
"28975",52432,"PT",120,5,480,3,3,1,6,5,7,6,6,8,7,3,1,42
"28976",52433,"PT",60,4,60,3,2,2,6,5,6,4,4,7,7,1,1,52
"28977",52458,"PT",90,5,135,4,1,1,5,3,7,3,3,8,8,1,2,30
"28978",52460,"PT",60,5,120,1,4,1,0,0,3,0,0,9,8,2,1,50
"28979",52473,"PT",180,5,120,4,2,1,1,1,5,1,1,5,7,2,2,37
"28980",52503,"PT",180,1,6666,3,1,1,5,5,8,5,5,8,5,2,2,53
"28981",52513,"PT",30,3,6666,2,3,2,5,4,7,4,4,7,8,2,1,58
"28982",52526,"PT",0,5,480,3,1,1,3,3,5,3,3,6,6,3,2,57
"28983",52531,"PT",60,1,6666,3,1,1,6,2,8,5,5,10,7,1,1,69
"28984",52537,"PT",120,5,720,1,3,2,5,7,9,5,7,10,5,2,1,23
"28985",52554,"PT",60,5,120,2,2,2,6,7,7,3,3,9,7,1,1,61
"28986",52560,"PT",60,5,8888,2,2,2,1,2,6,0,0,7,7,1,2,46
"28987",52566,"PT",90,1,6666,4,1,1,3,2,4,3,6,88,5,1,1,54
"28988",52584,"PT",8888,1,6666,2,3,3,2,7,7,2,2,7,5,2,2,63
"28989",52595,"PT",60,5,720,2,2,2,7,6,1,1,6,8,10,4,1,31
"28990",52600,"PT",60,5,30,3,2,1,3,5,7,3,3,7,6,3,1,48
"28991",52698,"PT",300,1,6666,3,2,1,1,5,4,1,1,8,7,1,2,61
"28992",52738,"PT",120,5,180,2,2,2,8,3,5,2,2,8,8,3,2,35
"28993",52783,"PT",60,2,6666,1,2,1,7,5,7,5,5,7,7,2,1,81
"28994",52848,"PT",120,1,6666,4,1,1,5,88,7,5,5,88,8,2,2,76
"28995",52860,"PT",30,1,6666,4,1,1,2,2,2,2,2,8,8,2,2,67
"28996",52918,"PT",30,5,120,2,2,4,1,1,5,1,1,8,8,4,1,58
"28997",52926,"PT",60,1,6666,4,1,1,5,0,10,5,5,5,10,4,2,76
"28998",52967,"PT",120,3,6666,3,1,1,1,0,0,0,0,8,7,1,2,46
"28999",52981,"PT",60,1,6666,4,2,1,2,2,5,2,2,5,3,2,2,77
"29000",53026,"PT",120,3,6666,1,4,4,8,6,8,8,8,8,10,3,2,38
"29001",53036,"PT",300,5,120,2,4,4,5,5,5,5,5,7,7,2,1,60
"29002",53040,"PT",30,5,210,4,2,1,3,4,4,1,1,10,9,4,2,50
"29003",53055,"PT",90,3,6666,2,3,2,6,7,8,2,2,9,7,3,1,63
"29004",53090,"PT",40,5,360,2,3,1,5,5,8,5,5,10,9,4,2,15
"29005",53101,"PT",60,5,600,4,3,1,88,5,7,6,88,9,7,4,1,26
"29006",53102,"PT",60,5,540,2,3,2,6,5,9,6,6,8,6,1,2,50
"29007",53111,"PT",120,3,6666,3,2,1,5,3,5,3,3,7,7,2,2,75
"29008",53117,"PT",960,2,6666,4,1,1,0,0,0,0,0,7,3,3,1,45
"29009",53147,"PT",60,5,480,2,2,1,1,5,7,1,0,9,10,2,2,48
"29010",53151,"PT",0,5,330,2,1,8,5,6,8,3,3,7,10,3,2,36
"29011",53155,"PT",150,5,180,2,3,3,0,2,10,0,2,10,10,0,1,68
"29012",53170,"PT",60,1,6666,2,3,3,10,3,5,5,5,9,5,1,2,71
"29013",53176,"PT",120,1,6666,4,2,1,5,5,6,0,0,5,6,2,2,57
"29014",53226,"PT",120,1,6666,4,7,5,5,5,7,5,5,6,8,2,1,78
"29015",53230,"PT",75,5,60,4,8,2,88,7,7,88,88,7,88,1,1,39
"29016",53235,"PT",0,1,6666,4,1,1,0,0,0,0,0,5,5,2,1,66
"29017",53249,"PT",1020,5,240,2,3,4,5,7,9,4,4,7,8,4,2,46
"29018",53263,"PT",20,5,60,3,2,1,7,7,5,5,5,7,5,3,1,47
"29019",53268,"PT",10,5,60,4,1,2,0,0,5,0,0,7,10,1,1,40
"29020",53310,"PT",720,1,6666,4,3,1,8,5,8,8,5,8,6,0,2,77
"29021",53336,"PT",60,3,6666,4,2,1,7,3,7,2,2,7,6,2,2,57
"29022",53359,"PT",60,2,6666,4,2,1,0,3,5,1,0,9,6,1,1,66
"29023",53367,"PT",120,5,60,2,3,1,6,4,5,1,1,8,6,1,2,45
"29024",53388,"PT",120,1,6666,4,8,1,3,3,6,1,2,8,6,88,2,80
"29025",53394,"PT",80,1,6666,3,1,1,3,1,4,3,3,8,7,1,2,58
"29026",53395,"PT",120,5,150,2,3,2,5,5,8,2,2,6,6,2,1,62
"29027",53396,"PT",120,1,6666,2,4,2,5,5,8,5,6,8,7,2,2,68
"29028",53407,"PT",0,1,6666,4,1,1,8,8,9,8,8,10,3,2,2,75
"29029",53441,"PT",60,5,600,2,2,3,4,5,8,4,3,9,8,4,2,52
"29030",53443,"PT",720,5,720,1,3,3,7,4,4,5,5,10,6,4,2,33
"29031",53448,"PT",120,1,6666,2,2,1,8,5,7,5,5,10,8,4,2,68
"29032",53499,"PT",120,5,240,3,2,1,5,5,8,5,5,9,5,3,2,49
"29033",53513,"PT",670,3,6666,3,2,2,2,0,5,0,5,7,6,3,1,71
"29034",53517,"PT",60,5,480,4,1,1,5,2,2,2,2,8,8,3,1,19
"29035",53549,"PT",660,1,6666,2,3,2,7,2,8,6,6,10,9,4,1,84
"29036",53561,"PT",60,5,360,4,1,1,5,3,8,2,1,9,8,3,2,21
"29037",53610,"PT",60,1,6666,3,1,1,5,10,10,5,10,10,5,1,1,89
"29038",53619,"PT",60,3,6666,2,3,1,5,5,6,5,5,8,8,77,1,57
"29039",53627,"PT",960,1,6666,3,1,1,2,2,9,0,1,7,2,2,2,64
"29040",53636,"PT",30,5,240,4,1,1,5,5,5,5,5,6,8,4,2,30
"29041",53644,"PT",120,4,120,3,2,3,4,2,4,1,0,9,7,1,2,73
"29042",53657,"PT",30,4,60,3,3,2,7,6,8,6,6,8,8,3,1,54
"29043",53664,"PT",60,1,6666,4,1,1,2,2,88,8,5,88,8,0,1,51
"29044",53680,"PT",60,5,360,3,2,3,4,2,8,2,1,7,9,2,1,73
"29045",53683,"PT",180,1,6666,1,3,2,6,2,5,1,0,8,2,2,1,69
"29046",53708,"PT",120,5,120,3,2,2,4,6,7,5,5,8,6,77,1,41
"29047",53709,"PT",120,5,720,1,3,3,5,0,5,0,0,8,7,2,2,55
"29048",53714,"PT",120,5,120,2,1,1,5,5,7,5,5,7,9,4,2,68
"29049",53780,"PT",90,5,480,2,3,5,6,5,7,4,6,8,6,4,2,32
"29050",53786,"PT",30,2,6666,1,1,1,0,6,7,0,0,8,5,2,1,56
"29051",53799,"PT",45,5,120,3,2,1,3,3,8,0,0,8,8,4,2,38
"29052",53805,"PT",60,5,45,3,2,2,3,5,3,0,0,8,5,2,1,27
"29053",53820,"PT",10,5,300,3,4,3,7,7,8,7,7,9,9,5,2,28
"29054",53838,"PT",90,5,60,3,2,1,3,3,5,2,2,7,7,2,2,67
"29055",53841,"PT",8888,1,6666,4,1,1,2,2,3,0,0,2,3,0,2,77
"29056",53899,"PT",0,5,480,1,2,5,1,1,0,1,3,8,4,6,1,22
"29057",53915,"PT",180,2,6666,4,2,2,6,7,5,4,4,10,4,1,1,43
"29058",53927,"PT",180,5,240,3,2,1,5,1,7,3,3,6,8,1,1,80
"29059",54009,"PT",60,3,6666,3,3,3,7,8,7,6,5,9,7,1,1,57
"29060",54012,"PT",60,1,6666,4,2,1,3,4,6,3,3,6,3,2,2,89
"29061",54033,"PT",870,5,30,4,8,1,0,0,0,0,0,88,10,2,2,43
"29062",54036,"PT",180,5,90,3,2,1,5,4,5,3,2,8,7,2,1,76
"29063",54040,"PT",60,2,6666,2,2,1,5,2,7,1,1,8,7,2,1,56
"29064",54049,"PT",120,5,120,4,2,1,0,0,5,0,0,7,9,6,1,82
"29065",54059,"PT",30,5,840,2,2,4,5,4,2,1,1,5,8,1,1,30
"29066",54061,"PT",30,5,270,4,3,1,5,4,7,2,2,8,8,1,1,24
"29067",54101,"PT",60,5,120,2,1,2,5,2,7,4,4,9,10,3,2,54
"29068",54131,"PT",60,4,960,2,2,2,7,6,6,3,4,7,7,5,1,21
"29069",54138,"PT",70,5,210,2,3,3,5,6,7,2,3,6,3,2,2,19
"29070",54139,"PT",15,5,540,2,3,5,6,4,7,1,2,9,7,1,2,50
"29071",54150,"PT",120,1,6666,3,2,1,6,5,8,4,3,7,8,1,1,81
"29072",54159,"PT",120,5,120,4,2,2,3,3,8,4,3,8,3,1,2,65
"29073",54210,"PT",60,5,180,2,3,3,6,6,8,5,5,8,8,1,1,45
"29074",54213,"PT",0,5,120,4,1,1,0,0,0,0,0,7,7,0,1,40
"29075",54240,"PT",120,1,6666,3,8,1,0,88,0,88,88,88,6,2,2,70
"29076",54241,"PT",120,5,120,2,3,4,7,5,7,4,3,8,10,4,2,42
"29077",54246,"PT",10,5,15,4,1,1,3,8,8,3,3,8,10,2,2,52
"29078",54263,"PT",30,3,6666,4,1,1,5,5,8,0,0,9,9,4,2,48
"29079",54279,"PT",120,5,120,2,2,2,5,3,6,3,2,9,8,3,1,75
"29080",54284,"PT",90,5,180,4,2,1,5,4,3,2,2,8,8,3,1,34
"29081",54295,"PT",0,5,600,4,1,1,3,5,5,3,3,5,8,2,2,43
"29082",54300,"PT",0,5,150,4,1,1,0,3,5,0,0,5,6,1,1,39
"29083",54310,"PT",30,5,40,4,2,1,0,6,7,0,0,7,8,3,1,33
"29084",54351,"PT",30,3,6666,3,2,1,88,5,5,2,2,1,5,2,2,54
"29085",54356,"PT",0,3,6666,4,1,1,4,0,4,4,4,7,7,2,2,61
"29086",54368,"PT",240,5,120,3,1,2,5,5,7,4,4,9,7,2,2,38
"29087",54404,"PT",120,5,240,2,2,3,1,1,7,0,1,8,6,4,1,56
"29088",54411,"PT",30,1,6666,2,4,2,7,7,7,3,2,9,8,4,2,80
"29089",54435,"PT",150,4,135,2,3,2,5,6,7,5,5,7,8,1,1,53
"29090",54446,"PT",900,5,210,1,2,3,3,3,6,0,1,8,5,1,1,40
"29091",54464,"PT",660,1,6666,4,1,1,88,88,88,88,88,88,2,0,2,82
"29092",54503,"PT",15,4,20,3,3,3,8,1,6,5,5,7,7,3,2,52
"29093",54504,"PT",60,1,6666,3,2,1,5,5,8,3,3,4,6,3,2,74
"29094",54517,"PT",240,1,6666,1,3,2,8,8,8,4,3,10,9,3,1,80
"29095",54518,"PT",0,5,240,4,3,2,4,5,10,4,4,8,10,3,1,15
"29096",54568,"PT",0,5,60,3,4,2,9,9,10,9,9,10,10,3,2,26
"29097",54589,"PT",180,5,60,3,2,1,3,5,7,2,2,8,8,4,1,55
"29098",54601,"PT",1020,1,6666,4,1,1,5,2,0,0,0,6,7,4,1,71
"29099",54603,"PT",30,3,6666,2,3,2,2,2,8,2,88,10,6,1,2,53
"29100",54604,"PT",1020,5,300,1,2,1,5,6,10,2,2,7,3,3,1,29
"29101",54623,"PT",10,5,60,3,3,1,4,4,5,4,4,8,7,3,1,54
"29102",54632,"PT",90,5,120,2,1,4,3,7,7,3,3,8,6,6,1,53
"29103",54662,"PT",210,5,120,2,2,3,5,5,0,5,5,10,5,3,1,41
"29104",54702,"PT",60,1,6666,2,2,1,8,8,8,6,6,8,10,1,1,78
"29105",54733,"PT",10,5,60,4,2,2,0,0,3,0,0,5,1,4,2,47
"29106",54736,"PT",45,5,300,1,2,4,4,77,6,5,5,9,6,77,1,25
"29107",54743,"PT",60,1,6666,4,1,1,5,7,8,2,6,4,8,3,2,74
"29108",54746,"PT",30,5,120,3,2,1,0,0,0,0,0,8,10,3,2,37
"29109",54803,"PT",120,1,6666,4,2,1,3,3,5,0,0,5,6,2,2,82
"29110",54828,"PT",30,1,6666,4,2,1,1,1,7,3,1,6,9,0,1,61
"29111",54851,"PT",180,5,60,4,2,1,6,6,7,2,1,6,6,3,2,51
"29112",54856,"PT",120,5,180,1,4,3,7,6,7,5,5,7,10,2,2,17
"29113",54858,"PT",60,1,6666,4,1,1,88,7,7,5,5,8,8,1,2,61
"29114",54872,"PT",900,5,300,4,2,2,4,4,6,2,2,7,7,1,1,75
"29115",54904,"PT",270,5,270,2,3,2,4,7,7,5,3,10,8,0,1,54
"29116",54908,"PT",150,1,6666,3,1,1,0,0,3,2,2,8,6,1,2,59
"29117",54949,"PT",60,2,6666,4,1,3,3,0,4,0,0,4,0,1,2,77
"29118",54981,"PT",120,1,6666,2,2,2,5,1,1,2,2,6,5,1,1,54
"29119",54995,"PT",150,1,6666,1,3,3,8,6,6,3,3,8,5,3,1,83
"29120",55065,"PT",120,3,6666,3,3,1,5,3,8,3,3,5,8,2,1,66
"29121",55069,"PT",30,5,60,4,1,1,5,5,8,2,2,5,9,1,2,68
"29122",55087,"PT",60,5,180,1,2,1,5,5,7,3,3,8,6,4,2,50
"29123",55119,"PT",60,5,60,4,2,8,5,4,7,88,88,7,8,88,1,35
"29124",55134,"PT",60,5,480,2,4,4,5,5,9,3,5,8,9,4,1,19
"29125",55139,"PT",30,1,6666,4,8,1,0,5,8,0,0,5,5,4,2,63
"29126",55146,"PT",60,2,6666,2,1,1,4,0,10,0,0,10,10,4,2,83
"29127",55151,"PT",60,1,6666,2,8,1,3,88,6,5,5,88,7,2,2,62
"29128",55152,"PT",60,5,190,4,1,1,3,2,7,0,0,5,8,1,2,25
"29129",55156,"PT",90,3,6666,1,2,3,5,5,7,3,4,9,7,2,2,68
"29130",55163,"PT",1020,4,30,2,3,3,9,9,8,6,6,10,5,3,1,77
"29131",55184,"PT",60,5,150,4,1,1,0,0,10,1,1,10,6,0,2,48
"29132",55206,"PT",120,5,240,4,1,1,3,6,5,2,3,7,4,1,2,46
"29133",55213,"PT",60,5,480,1,1,2,5,6,4,4,4,6,5,1,2,18
"29134",55220,"PT",180,5,270,2,2,2,5,2,6,7,5,8,7,1,2,25
"29135",55256,"PT",120,3,6666,3,3,2,6,6,7,6,6,9,8,2,1,36
"29136",55258,"PT",60,5,120,4,1,5,0,0,7,0,0,5,7,1,1,39
"29137",55273,"PT",60,5,720,3,2,3,5,2,6,0,0,7,6,4,2,30
"29138",55276,"PT",120,2,6666,3,2,1,4,4,6,3,3,7,5,2,2,77
"29139",55283,"PT",90,5,540,2,3,2,6,7,6,2,2,8,5,2,2,48
"29140",55287,"PT",60,5,300,1,3,3,7,6,9,8,7,9,7,2,1,22
"29141",55307,"PT",90,5,570,1,3,3,7,5,7,5,5,8,9,2,2,24
"29142",55328,"PT",60,5,330,3,2,2,5,8,9,3,3,5,7,0,1,20
"29143",55330,"PT",120,5,600,2,3,2,5,8,8,5,6,9,7,4,2,17
"29144",55331,"PT",1020,5,60,1,2,4,10,10,8,6,5,8,8,4,1,54
"29145",55362,"PT",60,5,90,1,2,2,8,8,10,8,8,10,9,4,2,56
"29146",55372,"PT",150,1,6666,3,1,2,5,4,5,4,3,8,5,0,2,63
"29147",55394,"PT",30,1,6666,3,2,1,1,2,5,1,1,88,7,1,1,56
"29148",55415,"PT",60,5,240,4,1,1,7,7,8,1,3,9,10,4,2,35
"29149",55417,"PT",60,5,120,3,1,1,1,5,10,0,1,6,5,2,2,61
"29150",55425,"PT",0,5,30,3,3,1,1,2,3,1,0,5,9,2,2,30
"29151",55464,"PT",0,3,6666,4,1,1,5,5,5,4,4,6,6,2,2,78
"29152",55472,"PT",30,5,60,2,3,1,88,88,7,77,0,5,8,4,1,23
"29153",55524,"PT",30,3,6666,3,2,1,5,3,5,3,3,5,7,2,2,41
"29154",55564,"PT",60,5,60,3,3,2,1,3,6,0,0,5,7,4,2,50
"29155",55588,"PT",60,1,6666,4,1,1,88,2,8,88,88,88,8,4,2,79
"29156",55601,"PT",120,5,600,1,3,3,5,5,9,2,2,5,7,4,1,32
"29157",55612,"PT",40,5,60,3,2,1,7,2,7,5,5,10,5,2,2,33
"29158",55624,"PT",60,1,6666,4,3,2,2,5,88,2,3,8,8,1,2,67
"29159",55629,"PT",120,1,6666,3,2,1,5,3,7,5,5,7,6,1,2,71
"29160",55632,"PT",180,1,6666,4,1,1,1,0,5,6,5,0,7,0,1,49
"29161",55646,"PT",15,2,6666,3,1,2,7,7,8,5,5,8,8,2,2,51
"29162",55647,"PT",240,1,6666,2,3,4,4,3,3,1,1,6,5,2,1,50
"29163",55683,"PT",90,5,120,2,3,2,8,6,8,6,7,6,5,2,2,65
"29164",55688,"PT",30,5,120,2,2,3,10,10,10,8,8,10,8,3,2,30
"29165",55747,"PT",120,5,540,3,3,2,8,4,8,4,4,9,9,4,2,38
"29166",55769,"PT",600,1,6666,4,1,1,5,5,5,5,5,88,5,1,2,82
"29167",55792,"PT",120,5,480,1,3,2,6,6,8,5,5,8,7,2,1,18
"29168",55818,"PT",1020,5,600,2,3,3,9,8,7,6,6,9,6,4,2,47
"29169",55820,"PT",0,5,420,3,1,2,3,2,5,0,0,8,7,3,1,60
"29170",55833,"PT",60,5,120,1,4,1,8,8,10,8,8,8,7,3,1,27
"29171",55858,"PT",180,2,6666,4,1,1,4,4,6,2,1,5,6,2,1,70
"29172",55888,"PT",90,5,60,2,3,2,7,4,7,5,5,9,8,4,2,68
"29173",55904,"PT",1020,3,6666,4,3,1,3,3,3,2,2,7,3,1,2,41
"29174",55930,"PT",10,5,120,2,2,3,3,0,5,0,0,5,10,2,1,36
"29175",55956,"PT",0,5,60,3,1,1,5,3,6,4,4,8,1,1,1,24
"29176",55967,"PT",1020,5,1020,4,3,1,1,3,2,0,0,5,5,2,2,26
"29177",55968,"PT",120,5,60,3,2,1,2,2,7,2,3,5,7,2,1,65
"29178",55993,"PT",30,1,6666,4,1,1,4,3,4,1,2,6,5,2,2,66
"29179",55994,"PT",30,5,60,2,2,3,5,7,8,5,5,9,10,4,1,46
"29180",56019,"PT",120,1,6666,3,3,2,0,1,3,1,0,7,8,3,1,72
"29181",56055,"PT",1020,1,6666,1,3,2,8,7,9,6,5,9,7,1,1,82
"29182",56061,"PT",180,1,6666,2,1,1,5,3,9,5,5,88,7,3,1,83
"29183",56069,"PT",720,1,6666,4,3,1,5,5,5,0,5,5,5,5,2,70
"29184",56090,"PT",120,1,6666,3,1,1,5,5,8,4,4,8,4,1,2,78
"29185",56093,"PT",60,5,480,2,3,3,6,6,7,4,3,10,9,3,1,38
"29186",56132,"PT",30,2,6666,4,1,1,1,1,6,1,0,4,5,2,2,49
"29187",56138,"PT",45,5,180,3,2,2,5,5,5,4,4,9,8,3,2,36
"29188",56160,"PT",60,1,6666,4,1,1,2,6,7,2,5,4,7,2,1,70
"29189",56253,"PT",60,5,240,2,2,2,5,4,8,5,5,10,8,2,1,54
"29190",56277,"PT",120,5,150,2,2,1,5,3,4,2,1,4,7,2,2,49
"29191",56278,"PT",120,2,6666,2,1,1,4,3,5,4,4,8,8,2,2,65
"29192",56294,"PT",30,5,60,3,2,1,5,3,6,4,4,4,10,4,2,37
"29193",56327,"PT",60,5,60,3,1,1,2,2,5,1,1,8,10,1,2,35
"29194",56370,"PT",120,1,6666,2,2,1,5,5,7,4,4,9,10,4,2,80
"29195",56384,"PT",30,5,480,3,2,2,7,5,7,5,5,9,10,1,2,32
"29196",56398,"PT",30,3,6666,3,3,2,5,0,9,0,0,8,5,2,2,71
"29197",56415,"PT",60,5,480,1,3,3,6,6,4,6,6,8,6,5,1,34
"29198",56429,"PT",30,5,60,2,4,2,0,0,8,0,0,8,9,4,2,65
"29199",56475,"PT",60,1,6666,4,2,1,6,3,5,0,0,7,5,2,1,63
"29200",56489,"PT",10,3,6666,4,1,1,4,1,8,1,1,8,1,1,1,39
"29201",56534,"PT",60,1,6666,4,7,1,0,1,6,0,0,4,6,4,1,81
"29202",56539,"PT",60,5,600,4,3,2,3,4,3,3,3,10,6,4,1,30
"29203",56551,"PT",10,5,480,4,2,2,2,4,6,2,1,7,9,4,2,34
"29204",56552,"PT",30,3,6666,3,3,2,4,4,8,4,5,6,10,4,2,56
"29205",56576,"PT",30,1,6666,4,1,1,0,2,7,0,0,7,4,3,2,70
"29206",56593,"PT",30,5,420,3,2,1,88,4,0,0,0,8,9,1,1,29
"29207",56604,"PT",30,5,60,3,2,1,3,3,5,2,1,5,4,3,1,50
"29208",56608,"PT",30,5,60,3,1,1,5,4,8,5,5,8,5,2,1,58
"29209",56619,"PT",30,5,120,3,3,2,6,7,7,4,4,9,8,3,1,32
"29210",56647,"PT",45,1,6666,4,3,4,1,1,5,0,0,8,7,2,2,76
"29211",56664,"PT",240,4,8888,3,1,1,5,5,5,1,2,5,6,0,1,65
"29212",56667,"PT",180,4,30,1,3,2,10,5,8,8,8,10,10,2,1,82
"29213",56671,"PT",120,5,8888,3,1,1,7,7,7,5,5,8,8,2,2,44
"29214",56673,"PT",0,1,6666,4,1,1,3,5,3,2,2,8,5,4,1,64
"29215",56674,"PT",0,5,120,4,1,1,1,1,1,1,1,2,8,4,2,63
"29216",56710,"PT",120,5,30,2,2,2,7,6,7,4,4,8,7,2,2,47
"29217",56718,"PT",60,5,300,4,1,1,0,0,5,0,0,7,5,3,1,46
"29218",56736,"PT",0,5,60,4,8,2,0,7,8,2,2,8,10,1,2,56
"29219",56760,"PT",60,1,6666,4,1,1,3,3,7,3,3,8,3,1,1,88
"29220",56819,"PT",120,5,10,3,3,1,5,0,0,0,0,0,8,0,2,75
"29221",56822,"PT",150,1,6666,4,1,1,2,0,1,0,0,4,5,1,2,74
"29222",56884,"PT",60,5,180,4,1,1,5,5,1,0,0,8,7,2,1,40
"29223",56962,"PT",30,1,6666,4,8,1,1,1,8,1,1,88,7,1,1,83
"29224",56984,"PT",20,5,45,2,1,4,4,3,5,4,4,10,7,4,1,40
"29225",56988,"PT",7777,1,6666,4,1,1,0,0,0,0,0,0,2,0,2,58
"29226",56990,"PT",120,5,60,2,5,1,2,2,2,0,0,4,6,2,1,76
"29227",57018,"PT",30,5,360,4,8,1,5,5,9,0,5,9,9,4,2,18
"29228",57023,"PT",60,1,6666,4,1,1,5,88,10,0,0,8,4,1,2,83
"29229",57043,"PT",1080,5,240,3,3,1,6,5,7,3,4,6,6,4,2,44
"29230",57049,"PT",120,5,600,3,1,3,0,0,2,0,0,5,6,3,1,56
"29231",57058,"PT",60,1,6666,4,1,1,1,2,8,1,5,7,5,2,2,66
"29232",57066,"PT",0,1,6666,3,3,1,2,2,2,3,3,5,5,4,2,67
"29233",57068,"PT",120,1,6666,4,2,2,0,0,5,0,1,5,7,1,1,74
"29234",57081,"PT",270,1,6666,4,2,1,4,7,8,3,3,8,7,1,1,79
"29235",57101,"PT",150,5,480,2,3,3,7,5,8,6,5,10,8,1,2,42
"29236",57136,"PT",120,1,6666,3,1,1,9,6,9,6,6,9,8,4,2,75
"29237",57143,"PT",0,5,180,4,1,1,0,1,7,0,0,3,4,4,2,47
"29238",57145,"PT",30,2,6666,3,2,3,1,4,4,0,0,8,7,1,2,40
"29239",57184,"PT",90,5,180,2,2,2,5,3,8,6,5,10,9,4,2,51
"29240",57197,"PT",30,5,120,2,3,2,8,4,8,5,6,10,6,3,2,33
"29241",57214,"PT",60,5,60,2,4,2,5,6,7,3,4,8,5,4,1,45
"29242",57241,"PT",30,1,6666,4,2,1,1,7,2,0,0,3,7,2,1,65
"29243",57244,"PT",60,5,30,4,4,2,9,7,7,6,3,10,9,2,2,54
"29244",57247,"PT",90,1,6666,4,1,1,6,5,9,2,2,9,7,2,2,68
"29245",57259,"PT",120,1,6666,4,1,1,1,2,3,2,3,9,5,2,2,68
"29246",57274,"PT",120,5,60,2,3,2,6,6,7,5,5,8,7,1,1,70
"29247",57278,"PT",120,5,60,3,3,3,5,5,2,2,3,7,7,4,2,58
"29248",57428,"PT",60,5,60,2,2,1,4,7,7,4,4,9,9,4,2,41
"29249",57432,"PT",60,5,180,4,2,1,88,5,6,1,1,7,8,2,1,26
"29250",57482,"PT",90,1,6666,4,1,1,88,5,6,2,2,7,7,1,2,75
"29251",57509,"PT",60,5,30,2,3,2,8,5,5,5,5,10,8,3,2,40
"29252",57513,"PT",60,5,60,3,3,2,5,5,7,4,4,7,8,2,1,30
"29253",57521,"PT",60,1,6666,3,2,1,5,0,7,0,0,8,7,3,1,76
"29254",57523,"PT",30,1,6666,4,1,1,88,2,6,1,1,88,7,0,2,85
"29255",57544,"PT",30,1,6666,4,1,1,5,7,10,0,0,9,8,1,2,59
"29256",57569,"PT",15,5,60,3,2,2,5,6,7,6,5,8,8,5,2,58
"29257",57602,"PT",60,5,480,4,3,2,5,5,8,4,4,2,7,2,1,31
"29258",57619,"PT",60,5,180,4,1,1,5,6,7,5,4,8,7,2,2,24
"29259",57633,"PT",60,5,600,2,3,2,6,7,7,3,3,10,8,3,2,24
"29260",57663,"PT",180,1,6666,4,1,1,5,0,5,0,0,8,10,3,1,75
"29261",57669,"PT",120,5,120,4,2,2,4,4,8,2,2,8,3,0,2,69
"29262",57695,"PT",60,5,120,3,3,2,5,5,5,2,4,6,7,2,2,48
"29263",57704,"PT",30,5,720,3,2,4,5,5,9,5,5,9,9,1,1,48
"29264",57705,"PT",30,1,6666,2,3,2,3,8,5,5,6,5,6,1,1,76
"29265",57714,"PT",960,5,180,1,4,5,5,5,8,5,8,10,7,4,2,29
"29266",57729,"PT",90,5,300,2,3,1,8,6,8,8,7,9,3,3,1,60
"29267",57747,"PT",60,1,6666,4,8,1,0,0,7,0,0,0,5,2,2,73
"29268",57753,"PT",90,5,120,4,3,2,0,2,2,0,0,10,5,0,1,51
"29269",57761,"PT",120,5,540,2,4,2,5,5,7,5,5,8,9,3,2,38
"29270",57778,"PT",1020,5,90,1,2,5,9,5,9,6,3,7,6,6,2,31
"29271",57788,"PT",30,5,360,2,2,1,1,3,8,2,2,7,6,3,2,32
"29272",57809,"PT",0,5,60,4,1,1,4,5,8,0,0,88,10,1,1,32
"29273",57835,"PT",360,5,60,1,3,2,7,8,9,7,8,10,10,3,2,60
"29274",57841,"PT",30,2,6666,1,2,3,4,3,8,4,5,9,8,4,1,68
"29275",57875,"PT",780,5,840,3,2,2,4,2,5,1,7,8,9,4,2,48
"29276",57893,"PT",8888,5,8888,2,3,2,5,5,5,5,5,7,7,1,1,60
"29277",57930,"PT",660,5,240,4,2,1,5,5,8,4,4,8,8,2,2,48
"29278",57949,"PT",150,5,300,2,4,3,6,5,8,4,7,8,9,2,2,69
"29279",57950,"PT",120,1,6666,2,2,1,3,3,7,3,3,88,8,4,1,62
"29280",57960,"PT",30,4,300,1,2,3,8,7,8,7,6,8,9,3,2,37
"29281",57963,"PT",60,1,6666,3,4,4,2,3,5,3,3,5,7,88,1,67
"29282",57969,"PT",60,5,120,2,2,2,3,4,5,2,4,7,8,3,2,48
"29283",57978,"PT",120,5,360,2,2,2,5,3,8,3,3,9,0,4,2,65
"29284",57983,"PT",140,5,180,3,2,2,5,5,7,4,3,8,7,3,2,37
"29285",58010,"PT",60,5,60,3,1,2,0,0,0,0,0,6,8,3,2,46
"29286",58020,"PT",60,1,6666,4,1,1,5,4,9,3,3,88,7,2,2,77
